transaction_id,date,city,branch,shop_name,product_id,product_category,unit_price,qty,total_revenue,profit_margin
CUS1243,27/08/2023,Seattle,Capitol Hill,Brew Cafe,DES001,Specialty Drinks,3.5,2,7,2.45
CUS1244,08/08/2021,Austin,Zilker Park,Lakeside Brew ,DES001,Snacks,3.75,2,7.5,2.625
CUS1245,19/08/2022,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Cold Drinks,2.2,2,4.4,1.54
CUS1246,13/10/2022,Austin,Central Park,Suburban Sip Spot,SKT001,Specialty Drinks,2.2,2,4.4,1.54
CUS1247,07/06/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,CLD001,Sandwiches ,3,1,3,1.05
CUS1248,25/06/2022,Seattle,Capitol Hill,Brew Cafe,SND001,Cold Drinks,2,2,4,1.4
CUS1249,02/09/2022,Austin,Central Park,Suburban Sip Spot,SND001,Coffee Beverages,3.5,1,3.5,1.225
CUS1250,03/05/2023,Austin,Central Park,Suburban Sip Spot,SKT001,Sandwiches ,3.75,2,7.5,2.625
CUS1251,30/09/2023,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Sandwiches ,3,1,3,1.05
CUS1252,21/08/2023,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Sandwiches ,2.5,2,5,1.75
CUS1253,23/03/2022,Los Angeles,Capitol Hill,Espresso,SKT001,Sandwiches ,2.5,2,5,1.75
CUS1254,30/06/2022,Austin,Central Park,Suburban Sip Spot,TEA001,Coffee Beverages,3,1,3,1.05
CUS1255,16/07/2022,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Specialty Drinks,3.75,1,3.75,1.3125
CUS1256,15/07/2023,Austin,Zilker Park,Lakeside Brew ,COF001,Tea Beverages,2.5,1,2.5,0.875
CUS1257,08/04/2021,New York,Central Park,TSQ Brew,CLD001,Snacks,3.25,1,3.25,1.1375
CUS1258,05/09/2022,Los Angeles,Venice Beach,Coffee House,CLD001,Sandwiches ,2.5,2,5,1.75
CUS1259,03/01/2023,Austin,Central Park,Suburban Sip Spot,CLD001,Cold Drinks,3.25,1,3.25,1.1375
CUS1260,17/09/2021,Los Angeles,Venice Beach,Coffee House,CLD001,Coffee Beverages,2.2,2,4.4,1.54
CUS1261,14/12/2021,Austin,Zilker Park,Lakeside Brew ,SKT001,Coffee Beverages,3.1,1,3.1,1.085
CUS1262,11/07/2023,Los Angeles,Venice Beach,Coffee House,CLD001,Tea Beverages,3.75,1,3.75,1.3125
CUS1263,07/03/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Snacks,2,2,4,1.4
CUS1264,01/03/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Tea Beverages,3,1,3,1.05
CUS1265,27/07/2023,Austin,Central Park,Delight Caf‚,DES001,Snacks,2.5,2,5,1.75
CUS1266,24/06/2023,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Desserts,3,2,6,2.1
CUS1267,25/05/2023,Seattle,Capitol Hill,Brew Cafe,COF001,Tea Beverages,3.75,2,7.5,2.625
CUS1268,02/03/2021,New York,Central Park,C P Coffee ,SND001,Specialty Drinks,3.5,1,3.5,1.225
CUS1269,01/03/2023,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Sandwiches ,2,2,4,1.4
CUS1270,28/05/2021,New York,Brooklyn,Sip & Savor,SKT001,Specialty Drinks,2.5,1,2.5,0.875
CUS1271,21/09/2021,Austin,Zilker Park,Lakeside Brew ,SKT001,Desserts,3,2,6,2.1
CUS1272,02/03/2021,Los Angeles,Venice Beach,Coffee House,SPC001,Cold Drinks,2.5,2,5,1.75
CUS1273,10/01/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Tea Beverages,3,1,3,1.05
CUS1274,22/08/2023,New York,Central Park,C P Coffee ,DES001,Snacks,3.5,2,7,2.45
CUS1275,21/08/2021,Los Angeles,Capitol Hill,Espresso,DES001,Coffee Beverages,3.75,1,3.75,1.3125
CUS1276,29/04/2023,Seattle,Capitol Hill,Brew Cafe,SPC001,Sandwiches ,2.5,2,5,1.75
CUS1277,09/02/2021,New York,Brooklyn,Beanery,TEA001,Tea Beverages,2.45,1,2.45,0.8575
CUS1278,13/11/2023,Los Angeles,Venice Beach,Coffee House,SND001,Specialty Drinks,4.25,2,8.5,2.975
CUS1279,02/04/2023,Chicago,Madison Street,Park Brew,SKT001,Coffee Beverages,2.2,2,4.4,1.54
CUS1280,03/03/2023,Seattle,Capitol Hill,Brew Cafe,SPC001,Cold Drinks,3.25,1,3.25,1.1375
CUS1281,28/06/2021,New York,Brooklyn,Sip & Savor,SKT001,Specialty Drinks,3,1,3,1.05
CUS1282,22/05/2022,Austin,Central Park,Suburban Sip Spot,DES001,Desserts,4.25,2,8.5,2.975
CUS1283,29/07/2023,Seattle,Pike Place,Perk Caf‚,SND001,Snacks,2.5,1,2.5,0.875
CUS1284,01/03/2021,New York,Brooklyn,Beanery,COF001,Desserts,3,1,3,1.05
CUS1285,26/05/2023,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Cold Drinks,3.75,1,3.75,1.3125
CUS1286,27/01/2023,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Sandwiches ,3.75,2,7.5,2.625
CUS1287,03/11/2021,Austin,Central Park,Suburban Sip Spot,SPC001,Coffee Beverages,3.1,2,6.2,2.17
CUS1288,17/10/2022,New York,Brooklyn,Beanery,COF001,Sandwiches ,2.5,2,5,1.75
CUS1289,15/11/2022,Chicago,Madison Street,Park Roaste,SND001,Sandwiches ,3.1,2,6.2,2.17
CUS1290,11/07/2023,Seattle,Capitol Hill,Brew Cafe,DES001,Sandwiches ,2.5,2,5,1.75
CUS1291,02/06/2023,Austin,Central Park,Suburban Sip Spot,SKT001,Snacks,3,2,6,2.1
CUS1292,10/04/2023,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Snacks,4.25,2,8.5,2.975
CUS1293,08/01/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Sandwiches ,4,1,4,1.4
CUS1294,25/08/2022,New York,Brooklyn,Sip & Savor,SND001,Specialty Drinks,3.75,1,3.75,1.3125
CUS1295,25/05/2023,New York,Brooklyn,Sip & Savor,SPC001,Specialty Drinks,4.25,2,8.5,2.975
CUS1296,23/07/2021,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Cold Drinks,3.75,1,3.75,1.3125
CUS1297,05/05/2023,Austin,Central Park,Suburban Sip Spot,TEA001,Coffee Beverages,3.5,2,7,2.45
CUS1298,10/02/2021,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Tea Beverages,3,2,6,2.1
CUS1299,24/12/2022,Chicago,Madison Street,Park Roaste,DES001,Desserts,4.75,1,4.75,1.6625
CUS1300,28/09/2021,New York,Central Park,TSQ Brew,SPC001,Tea Beverages,3,2,6,2.1
CUS1301,16/11/2023,New York,Central Park,C P Coffee ,TEA001,Specialty Drinks,3,2,6,2.1
CUS1302,24/08/2022,New York,Brooklyn,Beanery,COF001,Coffee Beverages,4.5,1,4.5,1.575
CUS1303,29/06/2023,Los Angeles,Capitol Hill,Espresso,COF001,Coffee Beverages,2.5,1,2.5,0.875
CUS1304,24/04/2022,Los Angeles,Capitol Hill,Espresso,CLD001,Sandwiches ,3.1,1,3.1,1.085
CUS1305,19/10/2021,Los Angeles,Capitol Hill,Espresso,COF001,Coffee Beverages,2.5,1,2.5,0.875
CUS1306,23/08/2022,Chicago,Madison Street,Park Brew,DES001,Tea Beverages,3,2,6,2.1
CUS1307,02/05/2022,Austin,Central Park,Delight Caf‚,CLD001,Cold Drinks,4.25,2,8.5,2.975
CUS1308,17/12/2021,Los Angeles,Venice Beach,Beach Cafe,DES001,Desserts,4.25,2,8.5,2.975
CUS1309,10/03/2021,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Desserts,4,1,4,1.4
CUS1310,14/11/2022,New York,Central Park,TSQ Brew,SND001,Cold Drinks,3,2,6,2.1
CUS1311,22/08/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Desserts,3.1,1,3.1,1.085
CUS1312,16/08/2021,New York,Central Park,TSQ Brew,SKT001,Coffee Beverages,2.5,1,2.5,0.875
CUS1313,29/06/2022,New York,Brooklyn,Beanery,SND001,Coffee Beverages,3,1,3,1.05
CUS1314,28/06/2022,New York,Central Park,TSQ Brew,CLD001,Specialty Drinks,2.45,2,4.9,1.715
CUS1315,18/11/2022,Chicago,Madison Street,Park Roaste,SND001,Cold Drinks,4.75,2,9.5,3.325
CUS1316,27/01/2021,New York,Brooklyn,Beanery,SKT001,Snacks,2.5,2,5,1.75
CUS1317,30/11/2023,Chicago,Madison Street,Park Roaste,SPC001,Sandwiches ,3,1,3,1.05
CUS1318,07/06/2022,Los Angeles,Capitol Hill,Espresso,SPC001,Snacks,2.5,1,2.5,0.875
CUS1319,12/01/2022,Los Angeles,Capitol Hill,Espresso,COF001,Coffee Beverages,3,1,3,1.05
CUS1320,31/01/2022,Los Angeles,Capitol Hill,Espresso,SPC001,Coffee Beverages,3.5,1,3.5,1.225
CUS1321,28/11/2021,New York,Brooklyn,Beanery,SND001,Coffee Beverages,3,2,6,2.1
CUS1322,19/12/2023,Los Angeles,Venice Beach,Beach Cafe,COF001,Specialty Drinks,3,2,6,2.1
CUS1323,02/06/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Specialty Drinks,2.45,2,4.9,1.715
CUS1324,24/03/2021,Austin,Zilker Park,Lakeside Brew ,DES001,Desserts,3,2,6,2.1
CUS1325,28/02/2022,New York,Central Park,C P Coffee ,DES001,Desserts,3,1,3,1.05
CUS1326,26/09/2021,New York,Brooklyn,Sip & Savor,DES001,Sandwiches ,4.25,2,8.5,2.975
CUS1327,06/05/2022,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Sandwiches ,3.75,1,3.75,1.3125
CUS1328,18/09/2022,New York,Brooklyn,Beanery,TEA001,Desserts,2.2,2,4.4,1.54
CUS1329,26/02/2023,Austin,Central Park,Suburban Sip Spot,CLD001,Desserts,3,2,6,2.1
CUS1330,13/02/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Snacks,2,1,2,0.7
CUS1331,08/03/2021,Austin,Zilker Park,Lakeside Brew ,CLD001,Desserts,4.75,1,4.75,1.6625
CUS1332,11/05/2021,New York,Brooklyn,Sip & Savor,CLD001,Desserts,3.75,1,3.75,1.3125
CUS1333,12/09/2021,Seattle,Capitol Hill,Brew Cafe,COF001,Snacks,3.5,1,3.5,1.225
CUS1334,17/09/2021,Los Angeles,Venice Beach,Coffee House,COF001,Specialty Drinks,3,1,3,1.05
CUS1335,06/02/2022,Chicago,Madison Street,Park Roaste,SPC001,Coffee Beverages,2.5,2,5,1.75
CUS1336,04/05/2022,Austin,Central Park,Suburban Sip Spot,SKT001,Tea Beverages,3,2,6,2.1
CUS1337,21/12/2023,Chicago,Madison Street,Park Roaste,TEA001,Sandwiches ,3.75,2,7.5,2.625
CUS1338,11/07/2022,Chicago,Madison Street,Park Brew,TEA001,Tea Beverages,4.75,1,4.75,1.6625
CUS1339,01/08/2021,Chicago,Madison Street,Park Brew,DES001,Specialty Drinks,2.5,1,2.5,0.875
CUS1340,01/12/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Desserts,3,2,6,2.1
CUS1341,21/01/2023,Austin,Zilker Park,Lakeside Brew ,CLD001,Sandwiches ,4.25,2,8.5,2.975
CUS1342,06/09/2022,New York,Brooklyn,Sip & Savor,SND001,Specialty Drinks,3,1,3,1.05
CUS1343,15/01/2022,Seattle,Pike Place,Perk Caf‚,COF001,Cold Drinks,2.5,2,5,1.75
CUS1344,18/07/2021,New York,Brooklyn,Beanery,SPC001,Cold Drinks,3.5,2,7,2.45
CUS1345,31/07/2022,Seattle,Pike Place,Perk Caf‚,COF001,Specialty Drinks,3.5,1,3.5,1.225
CUS1346,19/01/2023,Seattle,Capitol Hill,Brew Cafe,SKT001,Tea Beverages,3,1,3,1.05
CUS1347,02/04/2022,New York,Central Park,C P Coffee ,SKT001,Desserts,3.1,1,3.1,1.085
CUS1348,17/04/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Sandwiches ,3.25,1,3.25,1.1375
CUS1349,03/05/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Cold Drinks,3,1,3,1.05
CUS1350,13/12/2021,Seattle,Pike Place,Perk Caf‚,TEA001,Cold Drinks,2.2,2,4.4,1.54
CUS1351,26/03/2021,Los Angeles,Capitol Hill,Espresso,DES001,Cold Drinks,2.45,1,2.45,0.8575
CUS1352,22/08/2021,Los Angeles,Capitol Hill,Espresso,SND001,Snacks,2.5,2,5,1.75
CUS1353,15/01/2023,Austin,Zilker Park,Lakeside Brew ,DES001,Cold Drinks,2,2,4,1.4
CUS1354,21/11/2021,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Sandwiches ,3.5,1,3.5,1.225
CUS1355,12/11/2022,Los Angeles,Venice Beach,Beach Cafe,CLD001,Specialty Drinks,4.25,2,8.5,2.975
CUS1356,22/02/2022,Chicago,Madison Street,Park Brew,DES001,Specialty Drinks,3.5,1,3.5,1.225
CUS1357,10/12/2021,Austin,Central Park,Delight Caf‚,SKT001,Sandwiches ,3,2,6,2.1
CUS1358,25/12/2021,Austin,Central Park,Suburban Sip Spot,COF001,Tea Beverages,2.5,1,2.5,0.875
CUS1359,17/04/2021,New York,Central Park,C P Coffee ,SPC001,Specialty Drinks,3.75,1,3.75,1.3125
CUS1360,10/09/2022,New York,Brooklyn,Sip & Savor,CLD001,Desserts,2.5,2,5,1.75
CUS1361,12/10/2022,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Desserts,3.75,2,7.5,2.625
CUS1362,08/06/2021,New York,Central Park,TSQ Brew,SND001,Specialty Drinks,3.1,2,6.2,2.17
CUS1363,30/11/2021,Chicago,Madison Street,Park Roaste,SKT001,Desserts,4.25,2,8.5,2.975
CUS1364,28/05/2023,Seattle,Pike Place,Perk Caf‚,COF001,Cold Drinks,3.25,1,3.25,1.1375
CUS1365,06/09/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Cold Drinks,3.5,2,7,2.45
CUS1366,13/12/2021,Los Angeles,Capitol Hill,Espresso,CLD001,Tea Beverages,3,1,3,1.05
CUS1367,30/10/2021,New York,Central Park,TSQ Brew,CLD001,Coffee Beverages,2.2,2,4.4,1.54
CUS1368,11/09/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Snacks,2.5,1,2.5,0.875
CUS1369,01/12/2021,Austin,Central Park,Suburban Sip Spot,SPC001,Snacks,3.75,1,3.75,1.3125
CUS1370,09/11/2022,Los Angeles,Capitol Hill,Espresso,CLD001,Sandwiches ,4.25,1,4.25,1.4875
CUS1371,09/06/2023,Austin,Zilker Park,Lakeside Brew ,DES001,Coffee Beverages,2.45,2,4.9,1.715
CUS1372,12/12/2022,Austin,Central Park,Suburban Sip Spot,SKT001,Specialty Drinks,2.5,1,2.5,0.875
CUS1373,12/08/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Snacks,2.5,2,5,1.75
CUS1374,08/11/2023,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Specialty Drinks,2.5,2,5,1.75
CUS1375,03/03/2023,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Specialty Drinks,2.5,2,5,1.75
CUS1376,23/08/2022,Seattle,Pike Place,Perk Caf‚,CLD001,Snacks,2.5,2,5,1.75
CUS1377,13/05/2023,Seattle,Capitol Hill,Brew Cafe,DES001,Sandwiches ,2.5,2,5,1.75
CUS1378,04/08/2023,New York,Central Park,C P Coffee ,SKT001,Tea Beverages,3,1,3,1.05
CUS1379,03/12/2023,New York,Central Park,C P Coffee ,COF001,Tea Beverages,2.45,2,4.9,1.715
CUS1380,31/12/2022,Austin,Zilker Park,Lakeside Brew ,DES001,Tea Beverages,2.5,2,5,1.75
CUS1381,23/02/2023,Austin,Central Park,Suburban Sip Spot,TEA001,Cold Drinks,2.5,2,5,1.75
CUS1382,04/07/2022,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Tea Beverages,2.55,1,2.55,0.8925
CUS1383,20/01/2023,Chicago,Madison Street,Park Roaste,SND001,Specialty Drinks,3.75,2,7.5,2.625
CUS1384,21/09/2021,New York,Central Park,C P Coffee ,COF001,Coffee Beverages,3.75,2,7.5,2.625
CUS1385,15/04/2023,New York,Brooklyn,Beanery,DES001,Snacks,2,1,2,0.7
CUS1386,23/04/2022,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Desserts,2,1,2,0.7
CUS1387,29/08/2022,Chicago,Madison Street,Park Brew,COF001,Sandwiches ,2.5,1,2.5,0.875
CUS1388,11/12/2021,Austin,Central Park,Delight Caf‚,SKT001,Desserts,2.55,1,2.55,0.8925
CUS1389,06/11/2022,Austin,Central Park,Suburban Sip Spot,SKT001,Coffee Beverages,3,2,6,2.1
CUS1390,25/03/2021,Austin,Zilker Park,Lakeside Brew ,SND001,Coffee Beverages,2.5,1,2.5,0.875
CUS1391,14/08/2021,New York,Brooklyn,Sip & Savor,COF001,Desserts,3.5,2,7,2.45
CUS1392,27/10/2023,Seattle,Capitol Hill,Brew Cafe,DES001,Tea Beverages,3.75,1,3.75,1.3125
CUS1393,18/04/2022,New York,Central Park,C P Coffee ,SND001,Snacks,3.1,1,3.1,1.085
CUS1394,23/03/2021,Austin,Central Park,Delight Caf‚,SPC001,Cold Drinks,2,1,2,0.7
CUS1395,14/08/2021,Los Angeles,Venice Beach,Coffee House,COF001,Desserts,3.75,1,3.75,1.3125
CUS1396,24/02/2021,Austin,Central Park,Suburban Sip Spot,DES001,Specialty Drinks,3.5,1,3.5,1.225
CUS1397,02/10/2021,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Cold Drinks,3.5,1,3.5,1.225
CUS1398,14/06/2023,Austin,Zilker Park,Lakeside Brew ,CLD001,Desserts,2.5,1,2.5,0.875
CUS1399,28/03/2022,Seattle,Capitol Hill,Brew Cafe,TEA001,Snacks,2.5,1,2.5,0.875
CUS1400,08/05/2023,Austin,Central Park,Delight Caf‚,COF001,Specialty Drinks,2.5,2,5,1.75
CUS1401,13/05/2022,Austin,Central Park,Delight Caf‚,DES001,Snacks,2.5,2,5,1.75
CUS1402,18/11/2021,Austin,Zilker Park,Lakeside Brew ,COF001,Specialty Drinks,2.5,1,2.5,0.875
CUS1403,06/07/2022,New York,Central Park,TSQ Brew,TEA001,Snacks,3.25,1,3.25,1.1375
CUS1404,06/11/2022,Austin,Central Park,Suburban Sip Spot,SND001,Coffee Beverages,2.5,2,5,1.75
CUS1405,19/01/2022,New York,Brooklyn,Sip & Savor,SND001,Desserts,3,1,3,1.05
CUS1406,22/10/2023,New York,Brooklyn,Sip & Savor,CLD001,Specialty Drinks,3.75,1,3.75,1.3125
CUS1407,22/09/2023,Chicago,Madison Street,Park Brew,DES001,Coffee Beverages,2.5,1,2.5,0.875
CUS1408,21/06/2021,Los Angeles,Venice Beach,Coffee House,TEA001,Tea Beverages,2.5,2,5,1.75
CUS1409,05/08/2021,Los Angeles,Capitol Hill,Espresso,COF001,Coffee Beverages,2.5,1,2.5,0.875
CUS1410,08/04/2021,New York,Brooklyn,Beanery,SPC001,Sandwiches ,2,1,2,0.7
CUS1411,20/01/2023,Seattle,Capitol Hill,Brew Cafe,CLD001,Coffee Beverages,3.5,1,3.5,1.225
CUS1412,20/01/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Snacks,3.25,1,3.25,1.1375
CUS1413,27/08/2022,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Specialty Drinks,3.75,2,7.5,2.625
CUS1414,25/05/2021,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Tea Beverages,2.5,2,5,1.75
CUS1415,17/02/2023,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Coffee Beverages,2.5,1,2.5,0.875
CUS1416,28/04/2022,Austin,Central Park,Delight Caf‚,COF001,Snacks,3.75,2,7.5,2.625
CUS1417,19/05/2022,Chicago,Madison Street,Park Brew,DES001,Tea Beverages,3,2,6,2.1
CUS1418,24/07/2021,New York,Brooklyn,Beanery,DES001,Cold Drinks,3.5,1,3.5,1.225
CUS1419,06/04/2022,Seattle,Pike Place,Perk Caf‚,SKT001,Specialty Drinks,4.5,1,4.5,1.575
CUS1420,02/11/2023,Austin,Zilker Park,Lakeside Brew ,DES001,Desserts,3.75,2,7.5,2.625
CUS1421,28/08/2023,New York,Brooklyn,Sip & Savor,SPC001,Specialty Drinks,2.2,2,4.4,1.54
CUS1422,21/03/2023,Seattle,Capitol Hill,Brew Cafe,SKT001,Desserts,3.1,1,3.1,1.085
CUS1423,08/04/2022,Los Angeles,Venice Beach,Coffee House,SPC001,Cold Drinks,4,2,8,2.8
CUS1424,01/06/2021,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Sandwiches ,2.2,1,2.2,0.77
CUS1425,25/01/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Coffee Beverages,2.5,1,2.5,0.875
CUS1426,09/10/2023,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Tea Beverages,2.45,2,4.9,1.715
CUS1427,29/07/2021,Los Angeles,Capitol Hill,Espresso,CLD001,Cold Drinks,3.5,1,3.5,1.225
CUS1428,04/08/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Snacks,4.25,2,8.5,2.975
CUS1429,09/03/2022,New York,Brooklyn,Sip & Savor,COF001,Tea Beverages,2,2,4,1.4
CUS1430,27/03/2021,Austin,Central Park,Suburban Sip Spot,CLD001,Sandwiches ,3,2,6,2.1
CUS1431,16/07/2021,Austin,Central Park,Delight Caf‚,TEA001,Cold Drinks,4.5,1,4.5,1.575
CUS1432,01/01/2023,New York,Brooklyn,Sip & Savor,TEA001,Specialty Drinks,2.5,2,5,1.75
CUS1433,19/08/2022,New York,Central Park,TSQ Brew,COF001,Cold Drinks,3,1,3,1.05
CUS1434,21/02/2021,Austin,Central Park,Delight Caf‚,COF001,Specialty Drinks,3.75,1,3.75,1.3125
CUS1435,24/06/2021,New York,Central Park,TSQ Brew,DES001,Coffee Beverages,2.5,1,2.5,0.875
CUS1436,11/03/2023,Austin,Central Park,Delight Caf‚,SKT001,Desserts,4.25,1,4.25,1.4875
CUS1437,30/07/2021,Austin,Central Park,Suburban Sip Spot,TEA001,Specialty Drinks,3.5,2,7,2.45
CUS1438,14/03/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Desserts,3.1,1,3.1,1.085
CUS1439,19/04/2022,Austin,Central Park,Suburban Sip Spot,SND001,Sandwiches ,3.5,1,3.5,1.225
CUS1440,18/05/2021,Austin,Zilker Park,Lakeside Brew ,CLD001,Sandwiches ,3,1,3,1.05
CUS1441,07/08/2022,New York,Brooklyn,Sip & Savor,CLD001,Desserts,3.25,1,3.25,1.1375
CUS1442,13/10/2023,Seattle,Capitol Hill,Brew Cafe,SPC001,Specialty Drinks,2.5,1,2.5,0.875
CUS1443,02/03/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Coffee Beverages,3.5,1,3.5,1.225
CUS1444,14/05/2023,Seattle,Pike Place,Perk Caf‚,COF001,Tea Beverages,2.5,2,5,1.75
CUS1445,10/04/2023,New York,Brooklyn,Beanery,SKT001,Sandwiches ,3,1,3,1.05
CUS1446,18/09/2021,Chicago,Madison Street,Park Brew,TEA001,Cold Drinks,3.25,1,3.25,1.1375
CUS1447,04/10/2021,New York,Central Park,C P Coffee ,CLD001,Specialty Drinks,2.5,1,2.5,0.875
CUS1448,07/02/2022,Chicago,Madison Street,Park Roaste,TEA001,Sandwiches ,4,1,4,1.4
CUS1449,26/06/2022,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Desserts,4,2,8,2.8
CUS1450,21/09/2021,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Tea Beverages,3.75,1,3.75,1.3125
CUS1451,31/01/2023,Austin,Central Park,Suburban Sip Spot,DES001,Cold Drinks,2.5,2,5,1.75
CUS1452,25/08/2021,Los Angeles,Venice Beach,Coffee House,TEA001,Tea Beverages,3.5,2,7,2.45
CUS1453,18/09/2022,Seattle,Pike Place,Perk Caf‚,TEA001,Snacks,3.5,1,3.5,1.225
CUS1454,29/10/2023,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Desserts,2.45,1,2.45,0.8575
CUS1455,05/05/2021,Austin,Central Park,Suburban Sip Spot,DES001,Tea Beverages,3.5,1,3.5,1.225
CUS1456,29/07/2023,Austin,Central Park,Suburban Sip Spot,SKT001,Cold Drinks,3.75,2,7.5,2.625
CUS1457,18/05/2023,New York,Central Park,TSQ Brew,DES001,Desserts,3.5,1,3.5,1.225
CUS1458,03/02/2022,Seattle,Capitol Hill,Brew Cafe,CLD001,Desserts,3.75,2,7.5,2.625
CUS1459,07/02/2022,New York,Brooklyn,Beanery,CLD001,Specialty Drinks,3,1,3,1.05
CUS1460,18/09/2023,New York,Central Park,C P Coffee ,SPC001,Specialty Drinks,3.75,2,7.5,2.625
CUS1461,11/05/2022,New York,Central Park,TSQ Brew,SKT001,Coffee Beverages,3.75,2,7.5,2.625
CUS1462,31/10/2022,Austin,Zilker Park,Lakeside Brew ,SKT001,Desserts,2.55,2,5.1,1.785
CUS1463,06/10/2021,New York,Central Park,C P Coffee ,CLD001,Sandwiches ,3,1,3,1.05
CUS1464,06/10/2022,Chicago,Madison Street,Park Roaste,SND001,Cold Drinks,4.25,1,4.25,1.4875
CUS1465,23/01/2022,Austin,Central Park,Delight Caf‚,SND001,Desserts,3,2,6,2.1
CUS1466,15/11/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Specialty Drinks,3.5,1,3.5,1.225
CUS1467,02/03/2022,New York,Central Park,TSQ Brew,SPC001,Specialty Drinks,3,2,6,2.1
CUS1468,08/04/2022,New York,Central Park,TSQ Brew,COF001,Tea Beverages,2.5,1,2.5,0.875
CUS1469,17/05/2021,Austin,Central Park,Delight Caf‚,CLD001,Desserts,3,2,6,2.1
CUS1470,29/05/2021,Austin,Central Park,Suburban Sip Spot,SND001,Cold Drinks,2,1,2,0.7
CUS1471,13/04/2023,Los Angeles,Venice Beach,Coffee House,DES001,Sandwiches ,4.5,1,4.5,1.575
CUS1472,11/07/2023,Chicago,Madison Street,Park Roaste,SPC001,Sandwiches ,2,1,2,0.7
CUS1473,13/03/2021,New York,Brooklyn,Sip & Savor,TEA001,Snacks,3,2,6,2.1
CUS1474,07/12/2021,Seattle,Pike Place,Perk Caf‚,TEA001,Sandwiches ,3.75,1,3.75,1.3125
CUS1475,08/06/2023,Austin,Zilker Park,Lakeside Brew ,SKT001,Tea Beverages,2.5,1,2.5,0.875
CUS1476,05/09/2021,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Coffee Beverages,2.45,2,4.9,1.715
CUS1477,05/06/2023,Austin,Zilker Park,Lakeside Brew ,SPC001,Coffee Beverages,2.2,2,4.4,1.54
CUS1478,08/07/2023,Chicago,Madison Street,Park Roaste,DES001,Sandwiches ,2.5,2,5,1.75
CUS1479,13/04/2022,New York,Brooklyn,Beanery,SPC001,Specialty Drinks,3.1,2,6.2,2.17
CUS1480,12/10/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Desserts,3,2,6,2.1
CUS1481,09/12/2022,Seattle,Pike Place,Perk Caf‚,DES001,Coffee Beverages,3.75,2,7.5,2.625
CUS1482,18/02/2022,Los Angeles,Hollywood Hills,Hills Cafe,SND001,Desserts,4.5,1,4.5,1.575
